date,library_name,avg_temperature,avg_humidity,avg_ph,avg_mold_spore
2026-05-25,国家图书馆,15.62,39.67,6.99,122.3
2026-05-25,上海图书馆,17.09,45.76,6.57,219.24
2026-05-25,南京图书馆,17.18,41.13,6.88,187.67
2026-05-25,浙江图书馆,17.83,54.79,6.62,157.5
2026-05-25,故宫博物院,15.52,40.73,6.94,117.21
2026-05-25,北京大学图书馆,15.1,46.97,6.71,110.45
2026-05-25,中国科学院图书馆,15.94,44.3,6.92,107.72
2026-05-26,本馆,18.91,49.6,6.78,332.25
2026-05-26,国家图书馆,15.81,44.58,7.05,102.36
2026-05-26,上海图书馆,17.16,54.51,6.84,129.83
2026-05-26,南京图书馆,17.12,46.0,6.88,137.65
2026-05-26,浙江图书馆,17.14,47.97,6.54,224.46
2026-05-26,故宫博物院,14.37,38.13,6.82,130.21
2026-05-26,北京大学图书馆,17.53,43.02,6.77,153.6
2026-05-26,中国科学院图书馆,17.29,44.23,6.83,81.44
2026-05-27,本馆,18.5,53.22,6.73,305.85
2026-05-27,国家图书馆,15.45,38.83,6.78,166.87
2026-05-27,上海图书馆,18.1,53.19,6.75,167.1
2026-05-27,南京图书馆,17.95,45.9,6.82,158.72
2026-05-27,浙江图书馆,15.54,54.81,6.65,209.89
2026-05-27,故宫博物院,15.34,40.49,6.94,118.5
2026-05-27,北京大学图书馆,15.55,44.56,6.86,134.04
2026-05-27,中国科学院图书馆,16.49,40.03,6.8,137.1
2026-05-28,本馆,20.02,47.38,6.85,283.7
2026-05-28,国家图书馆,15.82,37.98,6.81,148.98
2026-05-28,上海图书馆,17.5,46.85,6.69,194.68
2026-05-28,南京图书馆,17.33,45.77,6.91,189.11
2026-05-28,浙江图书馆,18.31,50.16,6.67,209.43
2026-05-28,故宫博物院,16.32,42.7,6.9,67.42
2026-05-28,北京大学图书馆,16.11,46.93,6.64,151.84
2026-05-28,中国科学院图书馆,16.57,46.49,6.92,89.7
2026-05-29,本馆,18.79,49.45,6.75,294.51
2026-05-29,国家图书馆,15.13,46.41,6.77,160.38
2026-05-29,上海图书馆,18.51,50.69,6.63,190.27
2026-05-29,南京图书馆,16.04,48.73,6.79,147.72
2026-05-29,浙江图书馆,17.08,42.57,6.5,233.38
2026-05-29,故宫博物院,15.24,39.49,7.07,154.17
2026-05-29,北京大学图书馆,17.82,41.08,6.61,210.79
2026-05-29,中国科学院图书馆,18.17,43.57,6.77,158.9
2026-05-30,本馆,19.55,52.66,6.89,310.03
2026-05-30,国家图书馆,15.19,41.03,6.97,135.31
2026-05-30,上海图书馆,17.85,50.8,6.66,185.36
2026-05-30,南京图书馆,14.44,44.65,6.88,148.29
2026-05-30,浙江图书馆,17.77,46.88,6.7,216.45
2026-05-30,故宫博物院,16.3,34.82,6.98,91.6
2026-05-30,北京大学图书馆,16.62,42.15,6.77,165.49
2026-05-30,中国科学院图书馆,14.91,48.33,6.95,128.73
2026-05-31,本馆,20.45,48.64,6.73,296.37
2026-05-31,国家图书馆,17.32,41.86,6.95,102.31
2026-05-31,上海图书馆,18.11,53.03,6.8,177.56
2026-05-31,南京图书馆,17.76,47.73,6.85,193.36
2026-05-31,浙江图书馆,19.11,49.62,6.66,188.51
2026-05-31,故宫博物院,14.98,39.19,6.99,50.15
2026-05-31,北京大学图书馆,17.61,35.7,7.07,185.06
2026-05-31,中国科学院图书馆,16.31,43.03,6.93,112.33
2026-06-01,本馆,19.96,52.57,6.79,305.44
2026-06-01,国家图书馆,15.26,42.12,6.92,123.87
2026-06-01,上海图书馆,17.63,51.41,6.66,186.82
2026-06-01,南京图书馆,18.34,45.76,6.82,157.11
2026-06-01,浙江图书馆,19.3,49.23,6.73,196.89
2026-06-01,故宫博物院,15.12,42.04,6.97,118.62
2026-06-01,北京大学图书馆,14.82,44.02,6.75,108.1
2026-06-01,中国科学院图书馆,16.16,41.28,6.9,88.98
2026-06-02,本馆,20.14,57.1,6.83,324.27
2026-06-02,国家图书馆,17.27,45.71,7.09,105.02
2026-06-02,上海图书馆,17.32,50.35,6.77,203.27
2026-06-02,南京图书馆,18.9,46.03,6.84,130.59
2026-06-02,浙江图书馆,20.1,48.99,6.57,189.6
2026-06-02,故宫博物院,15.37,37.81,6.95,59.03
2026-06-02,北京大学图书馆,16.46,49.85,6.87,167.78
2026-06-02,中国科学院图书馆,17.63,48.5,6.72,93.1
2026-06-03,本馆,19.33,51.59,6.77,286.59
2026-06-03,国家图书馆,16.65,42.11,6.83,54.73
2026-06-03,上海图书馆,17.18,46.35,6.68,146.11
2026-06-03,南京图书馆,17.08,42.61,6.79,127.81
2026-06-03,浙江图书馆,17.8,46.07,6.58,174.01
2026-06-03,故宫博物院,16.7,41.22,6.99,76.08
2026-06-03,北京大学图书馆,17.48,46.07,6.81,188.11
2026-06-03,中国科学院图书馆,17.14,45.74,6.91,150.27
2026-06-04,本馆,19.42,51.62,6.83,310.26
2026-06-04,国家图书馆,16.96,45.3,6.76,90.77
2026-06-04,上海图书馆,18.24,45.83,7.04,195.47
2026-06-04,南京图书馆,17.5,44.45,6.75,160.9
2026-06-04,浙江图书馆,18.65,48.63,6.57,240.33
2026-06-04,故宫博物院,17.17,40.76,6.87,116.16
2026-06-04,北京大学图书馆,18.5,48.11,6.87,182.67
2026-06-04,中国科学院图书馆,16.9,44.88,6.83,138.77
2026-06-05,本馆,21.21,51.23,6.71,302.92
2026-06-05,国家图书馆,16.46,43.95,6.85,171.55
2026-06-05,上海图书馆,17.11,51.76,6.62,126.12
2026-06-05,南京图书馆,17.83,45.24,6.69,109.56
2026-06-05,浙江图书馆,18.64,52.93,6.66,201.7
2026-06-05,故宫博物院,16.53,39.92,6.86,57.37
2026-06-05,北京大学图书馆,17.18,43.52,6.89,162.72
2026-06-05,中国科学院图书馆,17.43,42.16,6.76,142.36
2026-06-06,本馆,20.65,45.83,6.72,279.27
2026-06-06,国家图书馆,16.82,39.59,6.9,113.68
2026-06-06,上海图书馆,18.1,45.85,6.64,147.59
2026-06-06,南京图书馆,18.03,47.71,6.72,205.62
2026-06-06,浙江图书馆,18.48,54.59,6.54,139.2
2026-06-06,故宫博物院,16.55,40.75,7.0,80.73
2026-06-06,北京大学图书馆,17.4,42.47,6.77,165.25
2026-06-06,中国科学院图书馆,17.18,44.83,6.88,119.74
2026-06-07,本馆,19.39,51.89,6.47,282.29
2026-06-07,国家图书馆,16.75,43.69,6.87,130.43
2026-06-07,上海图书馆,16.57,47.83,6.53,143.75
2026-06-07,南京图书馆,17.66,49.83,6.84,160.55
2026-06-07,浙江图书馆,18.8,47.86,6.55,212.82
2026-06-07,故宫博物院,15.21,41.78,6.96,124.77
2026-06-07,北京大学图书馆,18.28,38.98,6.74,114.33
2026-06-07,中国科学院图书馆,15.66,39.9,7.14,148.29
2026-06-08,本馆,21.93,55.49,6.73,288.55
2026-06-08,国家图书馆,17.37,43.31,6.84,74.7
2026-06-08,上海图书馆,21.03,47.58,6.67,183.4
2026-06-08,南京图书馆,17.7,46.37,6.93,156.26
2026-06-08,浙江图书馆,17.97,49.52,6.55,242.72
2026-06-08,故宫博物院,17.34,40.32,6.87,63.22
2026-06-08,北京大学图书馆,17.61,45.01,6.76,125.59
2026-06-08,中国科学院图书馆,16.72,42.93,6.66,96.96
2026-06-09,本馆,19.98,56.62,6.72,305.41
2026-06-09,国家图书馆,17.17,45.89,7.03,118.27
2026-06-09,上海图书馆,18.1,46.01,6.68,166.98
2026-06-09,南京图书馆,18.43,47.26,6.86,197.78
2026-06-09,浙江图书馆,20.47,50.37,6.71,189.45
2026-06-09,故宫博物院,17.43,43.18,7.1,102.82
2026-06-09,北京大学图书馆,17.15,39.82,6.8,185.99
2026-06-09,中国科学院图书馆,17.04,45.36,6.98,121.49
2026-06-10,本馆,21.62,44.27,6.68,272.53
2026-06-10,国家图书馆,16.41,43.01,6.93,131.82
2026-06-10,上海图书馆,19.05,45.15,6.58,191.89
2026-06-10,南京图书馆,17.57,41.29,6.9,201.85
2026-06-10,浙江图书馆,20.32,50.56,6.66,241.1
2026-06-10,故宫博物院,16.06,43.33,7.03,127.41
2026-06-10,北京大学图书馆,17.92,47.89,6.82,95.48
2026-06-10,中国科学院图书馆,18.53,40.16,7.03,127.29
2026-06-11,本馆,21.6,56.4,6.84,315.26
2026-06-11,国家图书馆,17.49,35.96,6.91,86.52
2026-06-11,上海图书馆,18.79,44.57,6.58,228.15
2026-06-11,南京图书馆,19.01,45.99,6.82,152.56
2026-06-11,浙江图书馆,19.61,47.97,6.7,192.41
2026-06-11,故宫博物院,16.32,40.07,6.94,109.86
2026-06-11,北京大学图书馆,17.43,45.41,6.92,118.42
2026-06-11,中国科学院图书馆,17.35,44.38,6.86,143.93
2026-06-12,本馆,21.19,56.25,6.74,271.72
2026-06-12,国家图书馆,17.0,39.1,6.96,85.15
2026-06-12,上海图书馆,20.61,51.89,6.7,206.02
2026-06-12,南京图书馆,16.93,53.57,6.74,156.39
2026-06-12,浙江图书馆,17.76,51.46,6.49,203.05
2026-06-12,故宫博物院,16.31,36.77,6.92,106.77
2026-06-12,北京大学图书馆,16.92,41.75,6.87,218.07
2026-06-12,中国科学院图书馆,17.92,40.25,6.86,130.95
2026-06-13,本馆,20.55,55.71,6.82,327.24
2026-06-13,国家图书馆,17.08,45.98,6.88,90.86
2026-06-13,上海图书馆,20.57,42.53,6.63,161.19
2026-06-13,南京图书馆,20.33,51.42,6.95,150.08
2026-06-13,浙江图书馆,21.27,51.11,6.7,205.39
2026-06-13,故宫博物院,16.79,39.24,6.98,118.25
2026-06-13,北京大学图书馆,18.32,43.91,6.95,51.0
2026-06-13,中国科学院图书馆,18.04,45.15,7.01,128.05
2026-06-14,本馆,21.08,55.96,6.95,290.98
2026-06-14,国家图书馆,17.63,47.04,6.69,99.3
2026-06-14,上海图书馆,20.09,51.28,6.75,166.54
2026-06-14,南京图书馆,17.71,44.23,6.95,141.15
2026-06-14,浙江图书馆,19.5,47.74,6.68,183.84
2026-06-14,故宫博物院,16.84,34.95,6.84,100.23
2026-06-14,北京大学图书馆,17.05,50.32,6.59,115.99
2026-06-14,中国科学院图书馆,17.73,41.9,6.79,101.26
